,Day,Campaign name,Ad Set Name,Ad name,Reach,Impressions,Frequency,Result type,Results,Amount spent (EUR),Cost per result,"CPM (cost per 1,000 impressions)",CPC (cost per link click),"Cost per 1,000 Accounts Center accounts reached",Cost per ThruPlay,3sek % Impression,25% in % Impressions,50% in % Impression,75% in % Impression,95% in % Impressions,100% in % Impressions,ThruPlay % Impression,CTR (all),CTR (link click-through rate),ThruPlays,Video average play time,Video plays,Cost per 3-second video play,Reporting starts,Reporting ends
99,2021-09-24,DE0000_BTW21_Run2_Consideration_Themenspots,DE0000_WK1_m_IG_Consideration,DE0000_WK1_m_IG_Klima,2980,3199,1.07348993,ThruPlay,241.0,36.37,0.15091286,11.36917787,4.54625,12.20469799,0.15091286,0.13660519,0.12660206,0.09596749,0.08190059,0.07627384,0.07533604,0.07533604,0.28133792,0.25007815,241.0,2.0,3123.0,0.08322654,2021-09-24,2021-09-24
100,2021-09-24,DE0000_BTW21_Run2_Consideration_Themenspots,DE0000_WK1_m_IG_Consideration,DE0000_WK1_m_IG_Digitalisierung,1122,1153,1.02762923,ThruPlay,76.0,12.16,0.16,10.54640069,,10.83778966,0.16,0.14397225,0.13443192,0.09366869,0.07372073,0.065915,0.065915,0.065915,0.26019081,,76.0,2.0,1118.0,0.07325301,2021-09-24,2021-09-24
101,2021-09-24,DE0000_BTW21_Run2_Consideration_Themenspots,DE0000_WK2_m_FB_Consideration,DE0000_WK2_m_FB_Digitalisierung,1320,1813,1.37348485,ThruPlay,43.0,9.81,0.22813953,5.41092113,9.81,7.43181818,0.22813953,0.17429675,0.141754,0.0551572,0.03419746,0.02592388,0.02426917,0.0237176,0.16547159,0.0551572,43.0,3.0,1607.0,0.0310443,2021-09-24,2021-09-24
102,2021-09-24,DE0000_BTW21_Run2_Consideration_Themenspots,DE0000_WK2_w_FB_Consideration,DE0000_WK2_w_FB_Digitalisierung,1363,1942,1.42479824,ThruPlay,53.0,12.33,0.23264151,6.34912461,6.165,9.04622157,0.23264151,0.17044284,0.14675592,0.06488157,0.04325438,0.02883625,0.02832132,0.02729145,0.20597322,0.10298661,53.0,2.0,1703.0,0.03725076,2021-09-24,2021-09-24
103,2021-09-24,DE0000_BTW21_Run2_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Digitalisierung,2617,3778,1.44363775,ThruPlay,92.0,21.88,0.23782609,5.79142403,10.94,8.36071838,0.23782609,0.17231339,0.14452091,0.05346744,0.03414505,0.02567496,0.02435151,0.02435151,0.10587612,0.05293806,92.0,3.0,3427.0,0.03360983,2021-09-24,2021-09-24
104,2021-09-24,DE0000_BTW21_Run2_Consideration_Themenspots,DE0000_WK2_m_IG_Consideration,DE0000_WK2_m_IG_Digitalisierung,1579,1726,1.0930969,ThruPlay,90.0,16.21,0.18011111,9.39165701,5.40333333,10.26599113,0.18011111,0.12050985,0.10660487,0.07242178,0.05967555,0.05446118,0.05214368,0.05214368,0.17381228,0.17381228,90.0,1.0,1660.0,0.07793269,2021-09-24,2021-09-24
105,2021-09-24,DE0000_BTW21_Run2_Consideration_Themenspots,DE0000_WK1_m_FB_Consideration,DE0000_WK1_m_FB_Klima,2453,2930,1.19445577,ThruPlay,67.0,16.02,0.23910448,5.46757679,5.34,6.53077864,0.23910448,0.14880546,0.11501706,0.05426621,0.03481229,0.02389078,0.0225256,0.02286689,0.44368601,0.10238908,67.0,2.0,2646.0,0.03674312,2021-09-24,2021-09-24
106,2021-09-24,DE0000_BTW21_Run2_Consideration_Themenspots,DE0000_WK3_m_FB_Consideration,DE0000_WK3_m_FB_Digitalisierung,1135,1553,1.36828194,ThruPlay,51.0,6.5,0.12745098,4.18544752,6.5,5.72687225,0.12745098,0.17643271,0.14616871,0.06117193,0.03799099,0.03348358,0.03090792,0.03283967,0.386349,0.0643915,51.0,3.0,1369.0,0.02372263,2021-09-24,2021-09-24
107,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_WK1_m_Awareness,DE0000_Run2_IG_WWS2_WK1_m_Awareness,8594,8923,1.03828252,Estimated ad recall lift (people),310.0,27.86,0.08987097,3.1222683,1.393,3.2417966,0.34825,0.03474168,0.02779334,0.016026,0.01120699,0.00896559,0.00896559,0.00896559,0.22413986,0.22413986,80.0,0.0,8574.0,0.08987097,2021-09-23,2021-09-23
108,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_FB_neu_WK1_m_Awareness,DE0000_Run2_FB_WWS1_WK1_m_Awareness,4971,5841,1.17501509,Estimated ad recall lift (people),580.0,17.53,0.03022414,3.00119842,8.765,3.52645343,0.38108696,0.07310392,0.05187468,0.01677795,0.0094162,0.00804657,0.00753296,0.00787536,0.1540832,0.03424071,46.0,1.0,4821.0,0.04105386,2021-09-23,2021-09-23
109,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_FB_neu_WK1_m_Awareness,DE0000_Run2_FB_WWS2_WK1_m_Awareness,2658,2957,1.11249059,Estimated ad recall lift (people),310.0,8.98,0.02896774,3.03686168,2.245,3.37848006,0.37416667,0.09536693,0.06526885,0.02367264,0.01318904,0.0087927,0.00811633,0.00811633,0.23672641,0.13527224,24.0,1.0,2371.0,0.03184397,2021-09-23,2021-09-23
110,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_FB_WK3_w_Awareness,DE0000_Run2_FB_WWS2_WK3_w_Awareness,1738,1945,1.11910242,Estimated ad recall lift (people),240.0,5.53,0.02304167,2.84318766,1.84333333,3.18181818,0.46083333,0.07403599,0.04987147,0.01902314,0.0092545,0.00616967,0.00565553,0.00616967,0.30848329,0.15424165,12.0,1.0,1629.0,0.03840278,2021-09-23,2021-09-23
111,2021-09-23,DE0000_BTW21_Run2_Consideration_Themenspots,DE0000_WK1_w_FB_Consideration,DE0000_WK1_w_FB_Digitalisierung,3631,5200,1.43211237,ThruPlay,124.0,46.04,0.37129032,8.85384615,2.70823529,12.67970256,0.37129032,0.18961538,0.15961538,0.06057692,0.035,0.02596154,0.02442308,0.02384615,0.57692308,0.32692308,124.0,2.0,4721.0,0.04669371,2021-09-23,2021-09-23
112,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_WK1_m_Awareness,DE0000_Run2_IG_WWS1_WK1_m_Awareness,10213,10692,1.04690101,Estimated ad recall lift (people),370.0,33.26,0.08989189,3.110737,1.95647059,3.2566337,0.50393939,0.02441077,0.01936027,0.01066218,0.00729517,0.00617284,0.00617284,0.00617284,0.16835017,0.15899738,66.0,0.0,10140.0,0.12743295,2021-09-23,2021-09-23
113,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_WK2_m_Awareness,DE0000_Run2_IG_WWS1_WK2_m_Awareness,6414,6562,1.02307452,Estimated ad recall lift (people),230.0,18.12,0.07878261,2.76135325,1.64727273,2.82507016,0.44195122,0.02514477,0.01904907,0.01005791,0.00746724,0.00640049,0.0062481,0.0062481,0.18287108,0.16763182,41.0,0.0,6183.0,0.10981818,2021-09-23,2021-09-23
114,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_WK2_m_Awareness,DE0000_Run2_IG_WWS2_WK2_m_Awareness,3817,3928,1.02908043,Estimated ad recall lift (people),180.0,11.02,0.06122222,2.80549898,1.3775,2.8870841,0.2825641,0.03029532,0.02367617,0.01400204,0.01171079,0.00992872,0.00992872,0.00992872,0.22912424,0.20366599,39.0,0.0,3756.0,0.09260504,2021-09-23,2021-09-23
115,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_neu_WK1_w_Awareness,DE0000_Run2_IG_WWS1_WK1_w_Awareness,15285,15890,1.03958129,Estimated ad recall lift (people),590.0,50.72,0.0859661,3.19194462,1.12711111,3.3182859,0.46962963,0.02920076,0.02252989,0.01264947,0.00805538,0.00679673,0.00679673,0.00679673,0.30837004,0.28319698,108.0,0.0,15227.0,0.10931034,2021-09-23,2021-09-23
116,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_neu_WK1_w_Awareness,DE0000_Run2_IG_WWS2_WK1_w_Awareness,11456,11817,1.03151187,Estimated ad recall lift (people),540.0,38.63,0.07153704,3.26901921,1.28766667,3.37203212,0.37144231,0.03435728,0.02724888,0.0148938,0.01049336,0.00897013,0.00880088,0.00880088,0.26233393,0.25387154,104.0,0.0,11433.0,0.09514778,2021-09-23,2021-09-23
117,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_FB_WK3_m_Awareness,DE0000_Run2_FB_WWS2_WK3_m_Awareness,1776,1982,1.11599099,Estimated ad recall lift (people),180.0,3.78,0.021,1.90716448,1.26,2.12837838,0.252,0.07517659,0.04641776,0.01614531,0.0110999,0.00807265,0.00706357,0.00756811,0.30272452,0.15136226,15.0,1.0,1630.0,0.02536913,2021-09-23,2021-09-23
118,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_WK2_w_Awareness,DE0000_Run2_IG_WWS1_WK2_w_Awareness,3832,3888,1.01461378,Estimated ad recall lift (people),210.0,12.43,0.05919048,3.19701646,3.1075,3.24373695,0.40096774,0.03009259,0.02469136,0.01337449,0.00925926,0.00797325,0.00797325,0.00797325,0.12860082,0.10288066,31.0,0.0,3746.0,0.10623932,2021-09-23,2021-09-23
119,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_FB_WK3_w_Awareness,DE0000_Run2_FB_WWS1_WK3_w_Awareness,3282,4116,1.25411335,Estimated ad recall lift (people),410.0,9.37,0.02285366,2.27648202,3.12333333,2.85496648,0.55117647,0.07555879,0.04737609,0.01433431,0.00607386,0.00437318,0.00388727,0.00413022,0.14577259,0.0728863,17.0,1.0,3515.0,0.03012862,2021-09-23,2021-09-23
120,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_WK3_m_Awareness,DE0000_Run2_IG_WWS2_WK3_m_Awareness,6230,6450,1.035313,Estimated ad recall lift (people),180.0,13.53,0.07516667,2.09767442,0.75166667,2.1717496,0.38657143,0.02093023,0.01751938,0.00976744,0.00682171,0.00542636,0.00542636,0.00542636,0.31007752,0.27906977,35.0,0.0,5953.0,0.10022222,2021-09-23,2021-09-23
121,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_Türkisch_Awareness,DE0000_Run2_IG_Duo_WK3_m_Awareness,4655,4759,1.02234157,Estimated ad recall lift (people),150.0,14.93,0.09953333,3.1372137,4.97666667,3.20730397,0.3472093,0.02941794,0.0216432,0.01533936,0.01092667,0.00924564,0.00903551,0.00903551,0.08405127,0.06303845,43.0,0.0,4568.0,0.10664286,2021-09-23,2021-09-23
122,2021-09-23,DE0000_BTW21_Run2_Awareness,DE0000_Run2_IG_WK3_m_Awareness,DE0000_Run2_IG_WWS1_WK3_m_Awareness,4536,4627,1.02006173,Estimated ad recall lift (people),150.0,9.65,0.06433333,2.08558461,0.64333333,2.12742504,0.3015625,0.02031554,0.01620921,0.01059002,0.0075643,0.00713205,0.00691593,0.00691593,0.34579641,0.32418414,32.0,0.0,4284.0,0.10265957,2021-09-23,2021-09-23
